FILIAL;MÊS;CONTA;REAL;ORÇ. GERENCIAL
0101-MCZ;FEV;311040502040 - MATERIAL COPA E COZINHA;-5.246;-6.580
0101-MCZ;FEV;311040502042 - COLETA DE RESIDUOS;-26.540;-32.868
0101-MCZ;FEV;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-8.217;-3.950
0101-MCZ;FEV;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.400
0101-MCZ;FEV;311040502048 - EXAMES MEDICOS E HOSPITALARES;-5.344;-4.800
0101-MCZ;FEV;311040503001 - ENCARGOS DE DEPRECIACAO;-160.983;-163.254
0101-MCZ;FEV;311040503002 - ENCARGOS DE AMORTIZACAO;-174.989;-484.926
0101-MCZ;FEV;311040503003 - DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;-850.312;0
0101-MCZ;FEV;311040504001 - ( - )  ENCARGOS DE DEPRECIACAO;76.784;0
0101-MCZ;FEV;311040504002 - ( - )  ENCARGOS DE AMORTIZACAO;53.077;0
0101-MCZ;FEV;311040504003 - ( - )  DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;130.610;0
0101-MCZ;FEV;311040601003 - DESPESAS DE VIAGEM DOS DIRIGENTES;-35.200;0
0101-MCZ;FEV;311040701001 - PIS SOBRE OUTRAS RECEITAS;-2.726;0
0101-MCZ;FEV;311040701002 - COFINS SOBRE OUTRAS RECEITAS;-13.392;0
0101-MCZ;FEV;311040701004 - IPVA;-39.514;0
0101-MCZ;FEV;311040701005 - CONTRIBUICAO SINDICAL;-4.804;0
0101-MCZ;FEV;311040701007 - GNRE;-16.649;-17.969
0101-MCZ;FEV;311040701008 - IMPOSTOS E TAXAS GERAIS;-2.295;-20.255
0101-MCZ;FEV;311040701011 - PIS/COFINS SOBRE RECEITA DE VERBAS;-27.296;0
0101-MCZ;FEV;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;-4.270;-6.600
0101-MCZ;FEV;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;-40;-1.440
0101-MCZ;FEV;311041001001 - PERDAS ESTIMADAS COM DEVEDORES DUVIDOSOS;-435.285;0
0101-MCZ;FEV;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0101-MCZ;FEV;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.600
0101-MCZ;FEV;311041003002 - PROVISAO PARA CONTINGENCIAS TRABALHISTAS;-49.060;0
0101-MCZ;FEV;311041004001 - REVERSAO DA PROVISAO PARA CONTINGENCIAS;100.000;0
0101-MCZ;FEV;311041101002 - MULTA DE TRANSITO;0;-1.000
0101-MCZ;FEV;311041101005 - BRINDES INSTITUCIONAIS;-11.904;-11.200
0101-MCZ;FEV;311041101006 - DOACOES;-260;0
0101-MCZ;FEV;311041205003 - RECEITA DE ALUGUEL;78.064;68.764
0101-MCZ;FEV;311041205005 - RECEITA DE VERBAS COOPERADA;121.821;0
0101-MCZ;FEV;311041301002 - CREDITOS RECUPERAVEIS IPI;528.596;0
0101-MCZ;FEV;311041401005 - CRM - CUSTOMER RELATIONSHIP MANAGEMENT (CALL CENTER);-4.500;0
0101-MCZ;FEV;311050101018 - DESPESA COM BONIFICACAO;-7.835;-8.000
0101-MCZ;FEV;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-406.171;-473.252
0101-MCZ;FEV;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-12.882;-36.000
0101-MCZ;FEV;311050103001 - FRETE DE ENTREGA PARA CLIENTES;-35.937;-598.315
0101-MCZ;FEV;311070101003 - DESPESAS BANCÁRIAS;-47.281;-54.885
0101-MCZ;FEV;311070101004 - IOF;-3.125;0
0101-MCZ;FEV;311070101006 - JUROS SOBRE FINANCIAMENTOS;-36.383;0
0101-MCZ;FEV;311070101007 - JUROS PASSIVOS;-945;-62.594
0101-MCZ;FEV;311070101008 - JUROS PARCELAMENTOS;-147.377;0
0101-MCZ;FEV;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-233.365;0
0101-MCZ;FEV;311070101015 - VARIACAO CAMBIAL PASSIVA;-885.597;0
0101-MCZ;FEV;311070101018 - DESCONTOS CONCEDIDOS;-141;-1.486
0101-MCZ;FEV;311070101025 - JUROS S/ ANTECIPACAO CARTAO;-1.908.303;0
0101-MCZ;FEV;311070103001 - RECEITAS JUROS ATIVOS;4.069;4.955
0101-MCZ;FEV;311070103002 - DESCONTOS OBTIDOS;9.143;6.684
0101-MCZ;FEV;311070103003 - RENDIMENTOS APLICACOES FINANCEIRAS;94;173
0101-MCZ;FEV;311070103004 - RECEITAS FUNDO CAPITALIZACAO;0;5.345
0101-MCZ;FEV;311070103005 - VARIACAO CAMBIAL ATIVAS;19.064;0
0101-MCZ;FEV;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;344.668;0
0101-MCZ;FEV;312010101001 - ( - ) CONTRIBUICAO SOCIAL S/ LUCRO LIQUIDO;335.937;0
0101-MCZ;FEV;312010101002 - ( - ) IMPOSTO DE RENDA;937.158;0
0101-MCZ;FEV;COFINS Frete Transferência;2.917;0
0101-MCZ;FEV;Encargos sobre comissões;-191.603;-347.380
0101-MCZ;FEV;Estorno Encargos sobre comissões;191.603;347.380
0101-MCZ;FEV;Frete Transferência Bruto;-99.158;0
0101-MCZ;FEV;ICMS Frete Transferência;8.150;0
0101-MCZ;FEV;PIS Frete Transferência;633;0
0101-MCZ;FEV;QUEBRA;0;-326.331
0101-MCZ;FEV;Rateio do Credito Pis e Cofins;408.605;0
0101-MCZ;FEV;VPC;0;988.597
0101-MCZ;MAR;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;28.376.043;37.245.990
0101-MCZ;MAR;311010101002 - RECEITA MERCADORIAS BONIFICADA;342;0
0101-MCZ;MAR;311010101006 - RECEITA DE FRETE MERCADORIA;117.435;348.723
0101-MCZ;MAR;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;-1.054.259;-1.246.367
0101-MCZ;MAR;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-1.114.237;-1.382.764
0101-MCZ;MAR;311010102004 - ( - ) COFINS;-1.909.466;-2.441.762
0101-MCZ;MAR;311010102005 - ( - ) PIS/PASEP;-414.556;-565.624
0101-MCZ;MAR;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-1.056.463;-1.787.808
0101-MCZ;MAR;311010102016 - ( - ) IPI;-396.776;-508.364
0101-MCZ;MAR;311010201001 - RECEITA PRESTACAO DE SERVICOS;16.402;0
0101-MCZ;MAR;311010201002 - RECEITA DE RECARGA DE CELULAR;150;0
0101-MCZ;MAR;311010201004 - RECEITA DE FRETE DE CLIENTE;268.905;0
0101-MCZ;MAR;311010202001 - ISS;-14.265;-17.436
0101-MCZ;MAR;311010202002 - PIS;-4.708;-5.754
0101-MCZ;MAR;311010202003 - COFINS;-21.683;-26.503
0101-MCZ;MAR;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-16.185.833;-19.802.786
0101-MCZ;MAR;311020101002 - CUSTO DE MERCADORIA VENDIDA IMPORTADO;-72.423;0
0101-MCZ;MAR;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-293.880;0
0101-MCZ;MAR;311040101001 - ADICIONAL NOTURNO;-1.046;-1.204
0101-MCZ;MAR;311040101005 - ALIMENTAÇÃO;-90.211;-122.720
0101-MCZ;MAR;311040101006 - ASSITÊNCIA MÉDICA;-179.591;0
0101-MCZ;MAR;311040101007 - AVISO PRÉVIO;-38.527;-16.860
0101-MCZ;MAR;311040101008 - BENEFÍCIOS A EMPREGADOS;0;-2.400
0101-MCZ;MAR;311040101010 - COMISSÃO E REPOUSO REMUNERADO;-345.062;-560.290
0101-MCZ;MAR;311040101012 - CURSOS/TREINAMENTOS JD;0;-5.000
0101-MCZ;MAR;311040101015 - FERIAS;-26.951;-8.028
0101-MCZ;MAR;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;-68.840;-15.562
0101-MCZ;MAR;311040101019 - HORAS EXTRAS;-14.253;-11.320
0101-MCZ;MAR;311040101022 - MENOR APRENDIZ;-96;-2.000
0101-MCZ;MAR;311040101023 - MULTAS - RESCISOES DE CONTRATOS RM;-45;0
0101-MCZ;MAR;311040101027 - PERICULOSIDADE;0;-1.545
0101-MCZ;MAR;311040101029 - SALÁRIOS E ORDENADOS;-660.432;-721.866
0101-MCZ;MAR;311040101031 - EPI E UNIFORMES;-11.399;-600
0101-MCZ;MAR;311040101032 - VALE TRANSPORTE;-86.423;-69.219
0101-MCZ;MAR;311040101036 - QUEBRA DE CAIXA;0;-1.502
0101-MCZ;MAR;311040101038 - AJUDA DE CUSTO DOMINGO;0;-11.286
0101-MCZ;MAR;311040101039 - AJUDA DE CUSTO FERIADO;0;-28.826
0101-MCZ;MAR;311040101049 - GRATIFICACOES, ADICIONAIS E CORRELATOS;-9.848;0
0101-MCZ;MAR;311040101052 - SEGURO DE VIDA;-4.451;-1.943
0101-MCZ;MAR;311040101053 - CONVENIO FARMACIA;-29.028;0
0101-MCZ;MAR;311040102001 - FGTS RESCISAO;0;-5.200
0101-MCZ;MAR;311040102002 - INSS PATRONAL;-310.225;-367.909
0101-MCZ;MAR;311040102004 - FGTS;-89.591;-102.197
0101-MCZ;MAR;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-35.872;-15.254
0101-MCZ;MAR;311040103001 - PROVISAO SOBRE FERIAS;-67.522;-141.883
0101-MCZ;MAR;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;-19.446;-40.862
0101-MCZ;MAR;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;-5.355;-11.351
0101-MCZ;MAR;311040103005 - PROVISAO SOBRE 13º SALARIO;-97.386;-106.455
0101-MCZ;MAR;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;-23.584;-30.659
0101-MCZ;MAR;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;-6.515;-8.516
0101-MCZ;MAR;311040109005 - ( - ) DESCONTO SALARIOS E ORDENADOS;19.236;0
0101-MCZ;MAR;311040109007 - ( - ) DESC AVARIAS/EQUIP TRABALHO;173;0
0101-MCZ;MAR;311040109009 - ( - ) CONVENIO FARMACIA;18.299;0
0101-MCZ;MAR;311040109011 - ( - ) ASSISTENCIA MEDICA;47.472;0
0101-MCZ;MAR;311040109012 - ( - ) PLANO ODONTOLOGICO;3.511;0
0101-MCZ;MAR;311040109013 - ( - ) VALE TRANSPORTE;26.735;0
0101-MCZ;MAR;311040109014 - ( - ) AVISO PREVIO;20.477;0
0101-MCZ;MAR;311040201001 - AGUA/ESGOTO;-2.236;-3.255
0101-MCZ;MAR;311040201002 - ALUGUEL;-10.282;-636.605
0101-MCZ;MAR;311040201027 - ENERGIA ELETRICA;-309.665;-300.000
0101-MCZ;MAR;311040201058 - COMUNICACAO;-23.866;-23.747
0101-MCZ;MAR;311040301004 - GASTOS COM MIDIA DIGITAL;-257.937;-324.404
0101-MCZ;MAR;311040301009 - GASTOS COM HONORARIOS PUBLICITARIOS;-134.900;-74.250
0101-MCZ;MAR;311040301011 - GASTOS COM DESPESAS MARKETING;-4.818;-4.364
0101-MCZ;MAR;311040301012 - GASTOS COM PRODUCAO/GRAFICA;-33.394;-24.000
0101-MCZ;MAR;311040302006 - SERVICOS COM  RADIO INDOOR;-9.858;-984
0101-MCZ;MAR;311040302017 - SERVICOS DE TRADE MARKETING;-19.176;-9.091
0101-MCZ;MAR;311040302018 - SERVICOS COM PRODUCAO ELETRONICA;-26.220;-41.153
0101-MCZ;MAR;311040302019 - PATROCINIO;-17.000;-2.727
0101-MCZ;MAR;311040302020 - SERVICOS COM INTELIGENCIA ESTRATEGICA;0;-12.003
0101-MCZ;MAR;311040302021 - SERVICOS MARKETING VERBAS COOPERADA;-30.545;0
0101-MCZ;MAR;311040302022 - SERVICOS COM COMUNICACAO VISUAL - MKT;-2.250;-4.545
0101-MCZ;MAR;311040304001 - FRETE DE ENTREGA PARA CLIENTES;-589.268;0
0101-MCZ;MAR;311040304005 - FRETE DE TRANSFERENCIA INTERMUNICIPAL/INTERESTADUAL - SERV. TERCEIROS;0;-538.901
0101-MCZ;MAR;311040405002 - LOCACAO DE MAQUINAS E EQUIPAMENTOS;70.543;-87.117
0101-MCZ;MAR;311040405004 - LOCACAO DE MAQUINAS E EQUIPAMENTOS DE INFORMATICA;-161.762;-31.437
0101-MCZ;MAR;311040414010 - LICENCIAMENTO DE SOFTWARE;-34.235;-5.236
0101-MCZ;MAR;311040414011 - DESPESAS COM INFORMATICA E TELECOM;-47.570;-10.644
0101-MCZ;MAR;311040414012 - LICENCIAMENTOS SOFTWARE - ECOMM E MKTPLACE;-30.461;0
0101-MCZ;MAR;311040417002 - HOTEIS E ESTADIAS;-36.553;-600
0101-MCZ;MAR;311040417003 - PASSAGENS AEREAS E TERRESTRE;-5.304;0
0101-MCZ;MAR;311040417004 - TAXI / UBER;-10.348;-400
0101-MCZ;MAR;311040417005 - LOCACAO DE VEICULOS EM VIAGEM;-6.981;0
0101-MCZ;MAR;311040417006 - COMBUSTIVEL EM VIAGEM;-13.274;-326
0101-MCZ;MAR;311040417007 - ALIMENTACAO EM VIAGEM;-17.933;-600
0101-MCZ;MAR;311040429005 - SERVICOS  CONTABEIS;-859;-19.392
0101-MCZ;MAR;311040429006 - SERVICOS CONSULTORIA E AUDITORIA;-55.497;0
0101-MCZ;MAR;311040429008 - SERVICOS EM DESENVOLVIMENTO DE SISTEMAS;-88.306;0
0101-MCZ;MAR;311040429009 - SERVICOS  ENERGIA ELETRICA;-2.400;-12.000
0101-MCZ;MAR;311040429010 - SERVICOS  ASSESORIA FINANCEIRA;-6.616;0
0101-MCZ;MAR;311040429011 - SERVICOS  JURIDICOS;-6.834;-4.000
0101-MCZ;MAR;311040429015 - SERVICOS  PREVENCAO DE PERDAS;-20.430;0
0101-MCZ;MAR;311040429016 - SERVICOS  SEGURANCA E VIGILANCIA;-1.524;-54.541
0101-MCZ;MAR;311040429017 - SERVICOS  FRETES E CARRETOS;0;-1.000
0101-MCZ;MAR;311040429018 - SERVICOS  COM TECNOLOGIA;0;-608
0101-MCZ;MAR;311040429020 - SERVICOS  COM MARKETING;0;-1.980
0101-MCZ;MAR;311040429021 - SERVICOS COM TRANSPORTE E GUARDA DE VALORES;-4.558;-11.140
0101-MCZ;MAR;311040429022 - SERVICOS COM INSTALACOES E MONTAGENS;0;-2.000
0101-MCZ;MAR;311040429023 - SERVICOS COM LIMPEZA E CONSERVACAO;-111.480;-119.750
0101-MCZ;MAR;311040429027 - SERVICOS DE DEDETIZACAO;0;-900
0101-MCZ;MAR;311040429031 - SERVICOS COM MANUTENCAO;-21.420;-32.275
0101-MCZ;MAR;311040429033 - SERVICOS DE ANALISE DE AGUA;-5.319;-5.319
0101-MCZ;MAR;311040502004 - BENS DE NATUREZA NAO PERMANENTE;-1.120;-1.260
0101-MCZ;MAR;311040502005 - CONDUCAO E PASSAGENS;-1.000;-434
0101-MCZ;MAR;311040502006 - CONFRATERNIZACAO E EVENTOS INTERNOS;-1.455;-3.200
0101-MCZ;MAR;311040502007 - CORREIOS E MALOTES;0;-540
0101-MCZ;MAR;311040502008 - DESPESAS LEGAIS E JUDICIAIS;-147.689;-630
0101-MCZ;MAR;311040502015 - IMPRESSOS / MATERIAIS GRAFICOS;-2.500;-2.051
0101-MCZ;MAR;311040502016 - LANCHES E REFEICOES;-24.460;-4.400
0101-MCZ;MAR;311040502017 - MATERIAL EXPEDIENTE - OPERACAO LOJA;-370;-600
0101-MCZ;MAR;311040502018 - MATERIAL DE LIMPEZA;-3.756;-3.020
0101-MCZ;MAR;311040502023 - SEGUROS BENS MOVEIS;-11.094;0
0101-MCZ;MAR;311040502025 - DESPESA COM RESSARCIMENTO;-6.530;-2.160
0101-MCZ;MAR;311040502027 - DESPESAS COM AERONAVE;-736;0
0101-MCZ;MAR;311040502029 - DESPESAS COM MATERIAL DE EXPEDIENTE;-7.341;-2.700
0101-MCZ;MAR;311040502030 - COMBUSTIVEL PARA  GERADOR;0;-5.400
0101-MCZ;MAR;311040502031 - COMBUSTIVEL VEICULOS DE TERCEIROS;0;-977
0101-MCZ;MAR;311040502032 - MATERIAL DE SEGURANCA/ PROTECAO;-520;0
0101-MCZ;MAR;311040502035 - DESPESA COM ASSOCIACAO;0;-1.575
0101-MCZ;MAR;311040502039 - DESPESAS COM MATERIAL CONSUMO;-45.286;-56.217
0101-MCZ;MAR;311040502040 - MATERIAL COPA E COZINHA;-12.587;-6.580
0101-MCZ;MAR;311040502041 - DESPESA COM RECARGA EXTINTORES;-3.000;-5.761
0101-MCZ;MAR;311040502042 - COLETA DE RESIDUOS;-37.340;-32.868
0101-MCZ;MAR;311040502046 - BAIXAS DE ESTOQUE CONSUMO (5949/6949);-62.695;-8.000
0101-MCZ;MAR;311040502047 - MATERIAIS DE DIVULGACOES INTERNAS;0;-1.400
0101-MCZ;MAR;311040502048 - EXAMES MEDICOS E HOSPITALARES;-3.570;-4.800
0101-MCZ;MAR;311040503001 - ENCARGOS DE DEPRECIACAO;-280.638;-163.254
0101-MCZ;MAR;311040503002 - ENCARGOS DE AMORTIZACAO;-175.197;-484.926
0101-MCZ;MAR;311040503003 - DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;-850.312;0
0101-MCZ;MAR;311040504001 - ( - )  ENCARGOS DE DEPRECIACAO;86.454;0
0101-MCZ;MAR;311040504002 - ( - )  ENCARGOS DE AMORTIZACAO;52.743;0
0101-MCZ;MAR;311040504003 - ( - )  DESPESA COM AMORTIZACAO - ATIVO DE DIREITO DE USO;130.610;0
0101-MCZ;MAR;311040601003 - DESPESAS DE VIAGEM DOS DIRIGENTES;-21.662;0
0101-MCZ;MAR;311040701001 - PIS SOBRE OUTRAS RECEITAS;-1.810;0
0101-MCZ;MAR;311040701002 - COFINS SOBRE OUTRAS RECEITAS;-10.750;0
0101-MCZ;MAR;311040701003 - IPTU;-840;-132.899
0101-MCZ;MAR;311040701004 - IPVA;-876;0
0101-MCZ;MAR;311040701005 - CONTRIBUICAO SINDICAL;-2.668;0
0101-MCZ;MAR;311040701007 - GNRE;-22.150;-30.260
0101-MCZ;MAR;311040701008 - IMPOSTOS E TAXAS GERAIS;-3.257;-6.508
0101-MCZ;MAR;311040701011 - PIS/COFINS SOBRE RECEITA DE VERBAS;-92.493;0
0101-MCZ;MAR;311040801001 - MANUTENCAO E REPARO BENS MOVEIS;-517;-6.600
0101-MCZ;MAR;311040801003 - MANUTENCAO E REPARO INSTALACOES IMOVEIS TERCEIR;0;-1.440
0101-MCZ;MAR;311040901001 - MULTAS DE NATUREZA COMPENSATORIA;-1.804.556;0
0101-MCZ;MAR;311041001007 - PROVISAO PARA CONTINGENCIAS ADMINISTRATIVAS;0;-1.600
0101-MCZ;MAR;311041001008 - PROVISAO CONTINGENCIAS CIVEIS;0;-1.600
0101-MCZ;MAR;311041002001 - REVERSAO DA PROVISAO PARA DEVEDORES DUVIDOSOS;610.076;0
0101-MCZ;MAR;311041101002 - MULTA DE TRANSITO;-250;-1.000
0101-MCZ;MAR;311041101004 - DESPESA DE DIRIGENTE;-14.217;0
0101-MCZ;MAR;311041101005 - BRINDES INSTITUCIONAIS;-10.077;-11.200
0101-MCZ;MAR;311041101006 - DOACOES;-6.260;0
0101-MCZ;MAR;311041205001 - RECEITA DE VENDA DE ATIVO IMOBILIZADO;2.180.000;0
0101-MCZ;MAR;311041205003 - RECEITA DE ALUGUEL;-33.526;68.764
0101-MCZ;MAR;311041205005 - RECEITA DE VERBAS COOPERADA;492.594;0
0101-MCZ;MAR;311041205006 - OUTRAS RECEITAS;15.304;0
0101-MCZ;MAR;311041301002 - CREDITOS RECUPERAVEIS IPI;338.722;0
0101-MCZ;MAR;311041301003 - CREDITOS RECUPERAVEIS ICMS;387.587;0
0101-MCZ;MAR;311041401005 - CRM - CUSTOMER RELATIONSHIP MANAGEMENT (CALL CENTER);-4.500;0
0101-MCZ;MAR;311050101018 - DESPESA COM BONIFICACAO;-48.247;-8.000
0101-MCZ;MAR;311050101021 - TAXAS DE ADMINISTRACAO DE CARTAO;-421.213;-508.139
0101-MCZ;MAR;311050102002 - COMBUSTIVEL PARA EMPILHADEIRAS;-20.198;-44.000
0101-MCZ;MAR;311050103001 - FRETE DE ENTREGA PARA CLIENTES;-65.785;-630.647
0101-MCZ;MAR;311050103004 - FRETES / MUDANCAS / CARRETOS;-1.625;0
0101-MCZ;MAR;311070101003 - DESPESAS BANCÁRIAS;-53.038;-54.885
0101-MCZ;MAR;311070101004 - IOF;-400;0
0101-MCZ;MAR;311070101006 - JUROS SOBRE FINANCIAMENTOS;-47.432;0
0101-MCZ;MAR;311070101007 - JUROS PASSIVOS;-165.799;-62.594
0101-MCZ;MAR;311070101008 - JUROS PARCELAMENTOS;-152.495;0
0101-MCZ;MAR;311070101014 - JUROS S/ ATIVO DE DIREITO DE USO;-229.665;0
0101-MCZ;MAR;311070101015 - VARIACAO CAMBIAL PASSIVA;-133.538;0
0101-MCZ;MAR;311070101018 - DESCONTOS CONCEDIDOS;-559;-1.486
0101-MCZ;MAR;311070101025 - JUROS S/ ANTECIPACAO CARTAO;-1.731.333;0
0101-MCZ;MAR;311070103001 - RECEITAS JUROS ATIVOS;4.424;4.955
0101-MCZ;MAR;311070103002 - DESCONTOS OBTIDOS;36.115;6.684
0101-MCZ;MAR;311070103003 - RENDIMENTOS APLICACOES FINANCEIRAS;136;173
0101-MCZ;MAR;311070103004 - RECEITAS FUNDO CAPITALIZACAO;0;5.345
0101-MCZ;MAR;311070103005 - VARIACAO CAMBIAL ATIVAS;108.889;0
0101-MCZ;MAR;311070104023 - RECEITA DE VERBAS DESCONTOS EM DUPLICATAS;925.642;0
0101-MCZ;MAR;312010101001 - ( - ) CONTRIBUICAO SOCIAL S/ LUCRO LIQUIDO;947.200;0
0101-MCZ;MAR;312010101002 - ( - ) IMPOSTO DE RENDA;2.635.111;0
0101-MCZ;MAR;COFINS Frete Transferência;8.211;0
0101-MCZ;MAR;Encargos sobre comissões;-213.938;-347.380
0101-MCZ;MAR;Estorno Encargos sobre comissões;213.938;347.380
0101-MCZ;MAR;Frete Transferência Bruto;-210.262;0
0101-MCZ;MAR;ICMS Frete Transferência;15.302;0
0101-MCZ;MAR;PIS Frete Transferência;1.783;0
0101-MCZ;MAR;QUEBRA;0;-351.780
0101-MCZ;MAR;Rateio do Credito Pis e Cofins;486.722;0
0101-MCZ;MAR;VPC;0;1.066.307
0101-MCZ;ABR;311010101001 - RECEITA DE MERCADORIAS VENDIDAS NACIONAL;23.725.027;35.739.742
0101-MCZ;ABR;311010101006 - RECEITA DE FRETE MERCADORIA;78.459;326.981
0101-MCZ;ABR;311010102002 - ( - ) DESCONTOS INCONDICIONAIS;-857.203;-1.190.015
0101-MCZ;ABR;311010102003 - ( - ) ICMS S/ REVENDA MERCADORIA;-1.063.493;-1.339.155
0101-MCZ;ABR;311010102004 - ( - ) COFINS;-1.586.974;-2.344.088
0101-MCZ;ABR;311010102005 - ( - ) PIS/PASEP;-344.541;-543.436
0101-MCZ;ABR;311010102011 - ( - ) DEVOLUCAO DE VENDAS;-919.130;-1.715.508
0101-MCZ;ABR;311010102016 - ( - ) IPI;-311.497;-481.814
0101-MCZ;ABR;311010201001 - RECEITA PRESTACAO DE SERVICOS;13.046;0
0101-MCZ;ABR;311010201002 - RECEITA DE RECARGA DE CELULAR;126;0
0101-MCZ;ABR;311010201004 - RECEITA DE FRETE DE CLIENTE;261.322;0
0101-MCZ;ABR;311010202001 - ISS;-13.719;-16.349
0101-MCZ;ABR;311010202002 - PIS;-4.527;-5.395
0101-MCZ;ABR;311010202003 - COFINS;-20.852;-24.851
0101-MCZ;ABR;311020101001 - CUSTO DE MERCADORIA VENDIDA NACIONAL;-12.864.795;-19.047.294
0101-MCZ;ABR;311020101002 - CUSTO DE MERCADORIA VENDIDA IMPORTADO;-11.182;0
0101-MCZ;ABR;311020101003 - CUSTO SOBRE QUEBRA DE MERCADORIA;-242.295;0
0101-MCZ;ABR;311040101001 - ADICIONAL NOTURNO;-2.379;-1.204
0101-MCZ;ABR;311040101005 - ALIMENTAÇÃO;-179.679;-122.720
0101-MCZ;ABR;311040101006 - ASSITÊNCIA MÉDICA;-132.837;0
0101-MCZ;ABR;311040101007 - AVISO PRÉVIO;-16.070;-16.860
0101-MCZ;ABR;311040101008 - BENEFÍCIOS A EMPREGADOS;0;-2.400
0101-MCZ;ABR;311040101010 - COMISSÃO E REPOUSO REMUNERADO;-342.656;-560.290
0101-MCZ;ABR;311040101012 - CURSOS/TREINAMENTOS JD;0;-5.000
0101-MCZ;ABR;311040101015 - FERIAS;-20.130;-8.028
0101-MCZ;ABR;311040101018 - GRATIFICAÇÕES / PREMIAÇÕES;-61.761;-15.562
0101-MCZ;ABR;311040101019 - HORAS EXTRAS;-10.188;-11.320
0101-MCZ;ABR;311040101022 - MENOR APRENDIZ;0;-2.000
0101-MCZ;ABR;311040101027 - PERICULOSIDADE;-1.102;-1.545
0101-MCZ;ABR;311040101029 - SALÁRIOS E ORDENADOS;-682.279;-721.866
0101-MCZ;ABR;311040101031 - EPI E UNIFORMES;-6.553;-18.600
0101-MCZ;ABR;311040101032 - VALE TRANSPORTE;-100.205;-69.219
0101-MCZ;ABR;311040101033 - REEMBOLSO DESPESAS;-310;0
0101-MCZ;ABR;311040101036 - QUEBRA DE CAIXA;0;-1.502
0101-MCZ;ABR;311040101038 - AJUDA DE CUSTO DOMINGO;0;-11.286
0101-MCZ;ABR;311040101039 - AJUDA DE CUSTO FERIADO;-51.620;-28.826
0101-MCZ;ABR;311040101049 - GRATIFICACOES, ADICIONAIS E CORRELATOS;-13.992;0
0101-MCZ;ABR;311040101052 - SEGURO DE VIDA;-4.451;-1.943
0101-MCZ;ABR;311040101054 - CONVENIO GAS;-33.105;0
0101-MCZ;ABR;311040102001 - FGTS RESCISAO;0;-5.200
0101-MCZ;ABR;311040102002 - INSS PATRONAL;-309.757;-367.909
0101-MCZ;ABR;311040102004 - FGTS;-90.250;-102.197
0101-MCZ;ABR;311040102005 - FGTS 40% E MULTAS RESCISORIAS;-32.919;-15.254
0101-MCZ;ABR;311040103001 - PROVISAO SOBRE FERIAS;-78.288;-141.883
0101-MCZ;ABR;311040103002 - PROVISAO SOBRE INSS S/ FERIAS;-22.547;-40.862
0101-MCZ;ABR;311040103003 - PROVISAO SOBRE FGTS S/ FERIAS;-6.216;-11.351
0101-MCZ;ABR;311040103005 - PROVISAO SOBRE 13º SALARIO;-94.332;-106.455
0101-MCZ;ABR;311040103006 - PROVISAO SOBRE INSS S/ 13º SALARIO;-24.086;-30.659
0101-MCZ;ABR;311040103007 - PROVISAO SOBRE FGTS S/ 13º SALARIO;-6.655;-8.516
0101-MCZ;ABR;311040109005 - ( - ) DESCONTO SALARIOS E ORDENADOS;19.779;0
0101-MCZ;ABR;311040109007 - ( - ) DESC AVARIAS/EQUIP TRABALHO;118;0
0101-MCZ;ABR;311040109009 - ( - ) CONVENIO FARMACIA;21.200;0
0101-MCZ;ABR;311040109011 - ( - ) ASSISTENCIA MEDICA;44.836;0
0101-MCZ;ABR;311040109012 - ( - ) PLANO ODONTOLOGICO;3.778;0
0101-MCZ;ABR;311040109013 - ( - ) VALE TRANSPORTE;25.175;0
0101-MCZ;ABR;311040109014 - ( - ) AVISO PREVIO;2.710;0
0101-MCZ;ABR;311040201001 - AGUA/ESGOTO;-1.900;-3.255
0101-MCZ;ABR;311040201002 - ALUGUEL;-10.282;-636.605
0101-MCZ;ABR;311040201027 - ENERGIA ELETRICA;-297.332;-300.000
